,LineId,Time,Level,Content,EventId,EventTemplate
1154,1155,Mon Dec 05 04:08:57 2005,notice,Deleting block blk_-6431101765137189231 file /mnt/hadoop/dfs/data/current/subdir33/blk_-6431101765137189231,E9,Deleting block blk_<*> file /<*>/blk_<*>
1155,1156,Mon Dec 05 04:09:32 2005,notice,Deleting block blk_-2923662094689783995 file /mnt/hadoop/dfs/data/current/subdir38/blk_-2923662094689783995,E9,Deleting block blk_<*> file /<*>/blk_<*>
1156,1157,Mon Dec 05 04:10:47 2005,notice,10.250.14.143:50010 Served block blk_-664656559337730574 to /10.250.7.96,E1,<*>:<*> Served block blk_<*> to /<*>
1157,1158,Mon Dec 05 04:10:47 2005,notice,Received block blk_3224393364314749254 of size 67108864 from /10.251.37.240,E11,Received block blk_<*> of size <*> from /<*>
1158,1159,Mon Dec 05 04:10:47 2005,notice,Deleting block blk_1483582953997932733 file /mnt/hadoop/dfs/data/current/subdir7/blk_1483582953997932733,E9,Deleting block blk_<*> file /<*>/blk_<*>
1159,1160,Mon Dec 05 04:13:54 2005,notice,Deleting block blk_-3607708283707030582 file /mnt/hadoop/dfs/data/current/subdir31/blk_-3607708283707030582,E9,Deleting block blk_<*> file /<*>/blk_<*>
1160,1161,Mon Dec 05 04:13:54 2005,notice,Deleting block blk_4365203784873840210 file /mnt/hadoop/dfs/data/current/subdir1/blk_4365203784873840210,E9,Deleting block blk_<*> file /<*>/blk_<*>
1161,1162,Mon Dec 05 04:13:54 2005,notice,Deleting block blk_1920931690498309324 file /mnt/hadoop/dfs/data/current/subdir42/blk_1920931690498309324,E9,Deleting block blk_<*> file /<*>/blk_<*>
1162,1163,Mon Dec 05 04:13:54 2005,notice,Deleting block blk_2731746367139956284 file /mnt/hadoop/dfs/data/current/subdir15/blk_2731746367139956284,E9,Deleting block blk_<*> file /<*>/blk_<*>
1163,1164,Mon Dec 05 04:13:54 2005,notice,Deleting block blk_3312198496468502316 file /mnt/hadoop/dfs/data/current/subdir36/blk_3312198496468502316,E9,Deleting block blk_<*> file /<*>/blk_<*>
1164,1165,Mon Dec 05 04:13:54 2005,notice,Deleting block blk_-626413149556394155 file /mnt/hadoop/dfs/data/current/subdir26/blk_-626413149556394155,E9,Deleting block blk_<*> file /<*>/blk_<*>
1165,1166,Mon Dec 05 04:13:54 2005,notice,Deleting block blk_1350741653957819140 file /mnt/hadoop/dfs/data/current/subdir32/blk_1350741653957819140,E9,Deleting block blk_<*> file /<*>/blk_<*>
1166,1167,Mon Dec 05 04:14:00 2005,notice,Deleting block blk_6675564098604634452 file /mnt/hadoop/dfs/data/current/subdir1/blk_6675564098604634452,E9,Deleting block blk_<*> file /<*>/blk_<*>
1167,1168,Mon Dec 05 04:14:00 2005,notice,Deleting block blk_1692958087244489888 file /mnt/hadoop/dfs/data/current/subdir62/blk_1692958087244489888,E9,Deleting block blk_<*> file /<*>/blk_<*>
1168,1169,Mon Dec 05 04:14:00 2005,error,Deleting block blk_5528471097481810388 file /mnt/hadoop/dfs/data/current/subdir5/blk_5528471097481810388,E9,Deleting block blk_<*> file /<*>/blk_<*>
1169,1170,Mon Dec 05 04:14:00 2005,notice,Deleting block blk_797263375273454863 file /mnt/hadoop/dfs/data/current/subdir16/blk_797263375273454863,E9,Deleting block blk_<*> file /<*>/blk_<*>
1170,1171,Mon Dec 05 04:14:00 2005,error,Deleting block blk_5209577451013188921 file /mnt/hadoop/dfs/data/current/subdir24/blk_5209577451013188921,E9,Deleting block blk_<*> file /<*>/blk_<*>
1171,1172,Mon Dec 05 04:14:00 2005,notice,Deleting block blk_4713539908695785630 file /mnt/hadoop/dfs/data/current/subdir39/blk_4713539908695785630,E9,Deleting block blk_<*> file /<*>/blk_<*>
1172,1173,Mon Dec 05 04:14:00 2005,error,Deleting block blk_6148201552996212693 file /mnt/hadoop/dfs/data/current/subdir15/blk_6148201552996212693,E9,Deleting block blk_<*> file /<*>/blk_<*>
1173,1174,Mon Dec 05 04:14:00 2005,notice,Deleting block blk_9014154925388243050 file /mnt/hadoop/dfs/data/current/subdir28/blk_9014154925388243050,E9,Deleting block blk_<*> file /<*>/blk_<*>
1174,1175,Mon Dec 05 04:14:00 2005,error,Deleting block blk_8761138012128091849 file /mnt/hadoop/dfs/data/current/subdir33/blk_8761138012128091849,E9,Deleting block blk_<*> file /<*>/blk_<*>
1175,1176,Mon Dec 05 04:14:00 2005,notice,Received block blk_-4071286774767564790 of size 67108864 from /10.251.197.226,E11,Received block blk_<*> of size <*> from /<*>
1176,1177,Mon Dec 05 04:14:00 2005,error,10.251.122.65:50010 Served block blk_2866275036574950116 to /10.250.11.53,E1,<*>:<*> Served block blk_<*> to /<*>
1177,1178,Mon Dec 05 04:14:00 2005,notice,Received block blk_-6811519872198278365 of size 67108864 from /10.250.6.4,E11,Received block blk_<*> of size <*> from /<*>
1178,1179,Mon Dec 05 04:14:00 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.19:50010 is added to blk_6748710057489679257 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1179,1180,Mon Dec 05 04:14:00 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_1833093108290599780 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1180,1181,Mon Dec 05 05:06:42 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_9163807899833139121 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1181,1182,Mon Dec 05 05:06:42 2005,notice,Receiving block blk_3941798034503185737 src: /10.250.11.85:42358 dest: /10.250.11.85:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1182,1183,Mon Dec 05 05:06:42 2005,notice,Received block blk_6894918622505820383 of size 67108864 from /10.250.14.143,E11,Received block blk_<*> of size <*> from /<*>
1183,1184,Mon Dec 05 05:06:47 2005,notice,Receiving block blk_6491424745418112176 src: /10.251.214.130:57008 dest: /10.251.214.130:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1184,1185,Mon Dec 05 05:06:47 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000115_0/part-00115. blk_-17685631368401548,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
1185,1186,Mon Dec 05 05:06:47 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000176_0/part-00176. blk_8924207394547472950,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
1186,1187,Mon Dec 05 05:06:47 2005,error,Receiving block blk_-4526931594457272384 src: /10.251.43.147:40348 dest: /10.251.43.147:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1187,1188,Mon Dec 05 05:06:47 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_5390763359901143305 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1188,1189,Mon Dec 05 05:06:47 2005,error,Receiving block blk_-11867600358649678 src: /10.251.75.79:46421 dest: /10.251.75.79:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1189,1190,Mon Dec 05 05:11:04 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_2430417102497887445 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1190,1191,Mon Dec 05 05:11:04 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-747046374856916711 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1191,1192,Mon Dec 05 05:11:34 2005,notice,Received block blk_5062112794659861146 of size 67108864 from /10.251.91.84,E11,Received block blk_<*> of size <*> from /<*>
1192,1193,Mon Dec 05 05:11:54 2005,notice,Receiving block blk_-116589515245909549 src: /10.251.203.179:33198 dest: /10.251.203.179:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1193,1194,Mon Dec 05 05:11:54 2005,notice,PacketResponder 1 for block blk_4628975089896927394 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1194,1195,Mon Dec 05 05:12:32 2005,notice,Receiving block blk_-764747190320632607 src: /10.251.127.191:49914 dest: /10.251.127.191:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1195,1196,Mon Dec 05 05:12:56 2005,notice,Received block blk_-8015797075596093783 of size 67108864 from /10.250.11.194,E11,Received block blk_<*> of size <*> from /<*>
1196,1197,Mon Dec 05 05:12:56 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-1675768179383804109 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1197,1198,Mon Dec 05 05:12:56 2005,notice,PacketResponder 2 for block blk_1155029843511109085 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1198,1199,Mon Dec 05 05:15:29 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.113:50010 is added to blk_9060964400089016309 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1199,1200,Mon Dec 05 05:15:29 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-1417908110808566576 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1200,1201,Mon Dec 05 05:15:29 2005,notice,PacketResponder 0 for block blk_-7483426835701512490 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1201,1202,Mon Dec 05 05:15:29 2005,notice,Receiving block blk_-3752135158991310104 src: /10.251.70.5:44375 dest: /10.251.70.5:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1202,1203,Mon Dec 05 05:15:33 2005,notice,Receiving block blk_-8649503431827393598 src: /10.251.199.19:48778 dest: /10.251.199.19:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1203,1204,Mon Dec 05 05:15:33 2005,error,PacketResponder 2 for block blk_-6883339133893273874 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1204,1205,Mon Dec 05 05:15:33 2005,notice,PacketResponder 0 for block blk_3695169334833427187 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1205,1206,Mon Dec 05 05:15:33 2005,error,PacketResponder 0 for block blk_6055109613223910610 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1206,1207,Mon Dec 05 05:15:33 2005,notice,Receiving block blk_-1868325377308234190 src: /10.251.42.207:50666 dest: /10.251.42.207:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1207,1208,Mon Dec 05 05:15:33 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-6338549285508312302 size 3530010,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1208,1209,Mon Dec 05 05:15:33 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_-900758580041645081 size 3543900,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1209,1210,Mon Dec 05 05:15:33 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.3:50010 is added to blk_1756478622414930264 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1210,1211,Mon Dec 05 06:35:27 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.47:50010 is added to blk_-6555060221133060529 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1211,1212,Mon Dec 05 06:35:27 2005,notice,Receiving block blk_9076677650086747187 src: /10.251.35.1:52094 dest: /10.251.35.1:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1212,1213,Mon Dec 05 06:35:27 2005,error,PacketResponder 2 for block blk_-4165562468976768862 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1213,1214,Mon Dec 05 06:36:58 2005,notice,PacketResponder 1 for block blk_-3295982945091621137 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1214,1215,Mon Dec 05 06:36:58 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_-7637577152926063076 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1215,1216,Mon Dec 05 06:36:58 2005,error,Receiving block blk_3181161977343808286 src: /10.251.43.21:40127 dest: /10.251.43.21:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1216,1217,Mon Dec 05 06:36:59 2005,error,Receiving block blk_6807535563873595117 src: /10.250.17.177:48934 dest: /10.250.17.177:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1217,1218,Mon Dec 05 07:16:00 2005,notice,Receiving block blk_7513976340045981966 src: /10.251.42.207:36468 dest: /10.251.42.207:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1218,1219,Mon Dec 05 07:16:00 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001061_0/part-01061. blk_-749176535135404637,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
1219,1220,Mon Dec 05 07:16:03 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.245:50010 is added to blk_-7909610753867924116 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1220,1221,Mon Dec 05 07:16:03 2005,error,Received block blk_-7247291679155656679 of size 67108864 from /10.250.10.176,E11,Received block blk_<*> of size <*> from /<*>
1221,1222,Mon Dec 05 07:16:03 2005,notice,PacketResponder 1 for block blk_-6369730481066968769 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1222,1223,Mon Dec 05 07:16:03 2005,error,Receiving block blk_7780461223860192433 src: /10.251.127.191:58148 dest: /10.251.127.191:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1223,1224,Mon Dec 05 07:21:03 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001281_0/part-01281. blk_2084123600915946046,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
1224,1225,Mon Dec 05 07:21:02 2005,notice,Receiving block blk_92273823183917102 src: /10.250.15.67:53441 dest: /10.250.15.67:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1225,1226,Mon Dec 05 07:21:02 2005,notice,Received block blk_-1141332313413855099 of size 67108864 from /10.251.89.155,E11,Received block blk_<*> of size <*> from /<*>
1226,1227,Mon Dec 05 07:21:09 2005,notice,Receiving block blk_3016571528120363023 src: /10.251.194.102:60235 dest: /10.251.194.102:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1227,1228,Mon Dec 05 07:21:09 2005,notice,Receiving block blk_-7678242108759603056 src: /10.251.125.193:33553 dest: /10.251.125.193:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1228,1229,Mon Dec 05 07:21:09 2005,error,Receiving block blk_-7526023914950151999 src: /10.250.5.161:48457 dest: /10.250.5.161:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1229,1230,Mon Dec 05 07:21:09 2005,error,Receiving block blk_-6380328072112550668 src: /10.250.6.191:37701 dest: /10.250.6.191:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1230,1231,Mon Dec 05 07:21:09 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to blk_3222673463853349950 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1231,1232,Mon Dec 05 07:21:09 2005,error,PacketResponder 2 for block blk_-3183355402229300197 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1232,1233,Mon Dec 05 07:25:55 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.8:50010 is added to blk_-5963475042722370536 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1233,1234,Mon Dec 05 07:25:55 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001398_0/part-01398. blk_-7527506469734664572,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
1234,1235,Mon Dec 05 07:25:55 2005,notice,Received block blk_9072486569292195232 of size 67108864 from /10.251.71.68,E11,Received block blk_<*> of size <*> from /<*>
1235,1236,Mon Dec 05 07:25:59 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.159:50010 is added to blk_-4455205822455130625 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1236,1237,Mon Dec 05 07:25:59 2005,notice,Received block blk_3777399812922072863 of size 67108864 from /10.251.199.225,E11,Received block blk_<*> of size <*> from /<*>
1237,1238,Mon Dec 05 07:25:59 2005,notice,PacketResponder 1 for block blk_-4633546693082073737 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1238,1239,Mon Dec 05 07:26:00 2005,error,Received block blk_6799391641508508235 of size 67108864 from /10.251.107.98,E11,Received block blk_<*> of size <*> from /<*>
1239,1240,Mon Dec 05 07:26:00 2005,error,PacketResponder 0 for block blk_1002945451269828722 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1240,1241,Mon Dec 05 07:26:00 2005,error,Received block blk_566413670355737377 of size 67108864 from /10.251.122.79,E11,Received block blk_<*> of size <*> from /<*>
1241,1242,Mon Dec 05 07:31:22 2005,notice,PacketResponder 1 for block blk_2819581679409796253 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1242,1243,Mon Dec 05 07:32:03 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_1512923509505250283 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1243,1244,Mon Dec 05 07:32:03 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001611_0/part-01611. blk_285336326661214154,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
1244,1245,Mon Dec 05 07:32:03 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.134:50010 is added to blk_5955377624764578810 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1245,1246,Mon Dec 05 07:32:03 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001574_0/part-01574. blk_-7458279618877678162,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
1246,1247,Mon Dec 05 07:32:06 2005,notice,PacketResponder 0 for block blk_5018765878120211503 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1247,1248,Mon Dec 05 07:32:06 2005,error,Receiving block blk_313888672758374538 src: /10.251.39.179:40031 dest: /10.251.39.179:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1248,1249,Mon Dec 05 07:32:06 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.109.209:50010 is added to blk_3764801892187716497 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
